,datadate,datatime,ticker,exchangecd,lastprice,volume,side
3506,20161121,13:57:39,300559,XSHE,91.91,100,S
3507,20161121,13:57:42,300559,XSHE,91.91,200,B
3508,20161121,13:57:45,300559,XSHE,91.91,1200,B
3509,20161121,13:57:48,300559,XSHE,91.91,100,B
3510,20161121,13:57:51,300559,XSHE,91.9,600,S
3511,20161121,13:57:54,300559,XSHE,91.91,600,B
3512,20161121,13:57:57,300559,XSHE,91.9,700,S
3513,20161121,13:58:00,300559,XSHE,91.9,500,S
3517,20161121,13:58:12,300559,XSHE,91.9,500,B
3518,20161121,13:58:15,300559,XSHE,91.9,1300,B
3520,20161121,13:58:21,300559,XSHE,91.89,400,S
3523,20161121,13:58:30,300559,XSHE,91.89,600,B
3524,20161121,13:58:33,300559,XSHE,91.88,100,S
3525,20161121,13:58:36,300559,XSHE,91.88,300,S
3526,20161121,13:58:39,300559,XSHE,91.88,700,S
3527,20161121,13:58:42,300559,XSHE,91.89,2100,B
3529,20161121,13:58:48,300559,XSHE,91.88,500,S
3530,20161121,13:58:51,300559,XSHE,91.86,600,S
3533,20161121,13:59:03,300559,XSHE,91.88,300,B
3534,20161121,13:59:06,300559,XSHE,91.86,100,S
3535,20161121,13:59:09,300559,XSHE,91.86,1300,S
3536,20161121,13:59:12,300559,XSHE,91.88,100,B
3537,20161121,13:59:15,300559,XSHE,91.88,600,B
3538,20161121,13:59:18,300559,XSHE,91.88,800,B
3539,20161121,13:59:21,300559,XSHE,91.86,1100,S
3540,20161121,13:59:24,300559,XSHE,91.86,200,S
3542,20161121,13:59:30,300559,XSHE,91.87,600,B
3543,20161121,13:59:33,300559,XSHE,91.86,1300,S
3544,20161121,13:59:36,300559,XSHE,91.87,100,B
3546,20161121,13:59:42,300559,XSHE,91.85,500,S
3548,20161121,13:59:48,300559,XSHE,91.86,400,B
3549,20161121,13:59:51,300559,XSHE,91.86,100,B
3550,20161121,13:59:54,300559,XSHE,91.86,500,S
3551,20161121,14:00:00,300559,XSHE,91.88,3400,B
3552,20161121,14:00:03,300559,XSHE,91.87,700,S
3553,20161121,14:00:06,300559,XSHE,91.87,200,B
3554,20161121,14:00:09,300559,XSHE,91.86,1000,S
3555,20161121,14:00:15,300559,XSHE,91.86,300,S
3556,20161121,14:00:18,300559,XSHE,91.86,900,S
3558,20161121,14:00:24,300559,XSHE,91.86,300,B
3559,20161121,14:00:27,300559,XSHE,91.86,300,B
3561,20161121,14:00:33,300559,XSHE,91.85,500,S
3562,20161121,14:00:36,300559,XSHE,91.82,500,S
3563,20161121,14:00:39,300559,XSHE,91.87,3000,B
3565,20161121,14:00:45,300559,XSHE,91.8,500,S
3568,20161121,14:00:54,300559,XSHE,91.8,300,S
3569,20161121,14:00:57,300559,XSHE,91.8,500,S
3570,20161121,14:01:00,300559,XSHE,91.8,200,S
3572,20161121,14:01:06,300559,XSHE,91.8,1200,S
3575,20161121,14:01:15,300559,XSHE,91.8,700,B
3576,20161121,14:01:18,300559,XSHE,91.85,2100,B
3577,20161121,14:01:21,300559,XSHE,91.85,800,B
3578,20161121,14:01:24,300559,XSHE,91.8,1000,S
3579,20161121,14:01:27,300559,XSHE,91.79,300,S
3580,20161121,14:01:30,300559,XSHE,91.8,500,B
3581,20161121,14:01:33,300559,XSHE,91.8,100,B
3582,20161121,14:01:36,300559,XSHE,91.8,700,S
3583,20161121,14:01:39,300559,XSHE,91.8,100,S
3584,20161121,14:01:42,300559,XSHE,91.87,3500,B
3585,20161121,14:01:45,300559,XSHE,91.8,500,S
3586,20161121,14:01:48,300559,XSHE,91.8,500,S
3588,20161121,14:01:54,300559,XSHE,91.81,400,B
3589,20161121,14:01:57,300559,XSHE,91.81,400,S
3590,20161121,14:02:00,300559,XSHE,91.8,1100,S
3591,20161121,14:02:06,300559,XSHE,91.81,100,B
3592,20161121,14:02:09,300559,XSHE,91.8,200,S
3593,20161121,14:02:12,300559,XSHE,91.8,100,B
3596,20161121,14:02:21,300559,XSHE,91.79,900,S
3598,20161121,14:02:27,300559,XSHE,91.79,200,S
3599,20161121,14:02:30,300559,XSHE,91.78,500,S
3600,20161121,14:02:33,300559,XSHE,91.8,400,B
3601,20161121,14:02:36,300559,XSHE,91.8,700,B
3603,20161121,14:02:42,300559,XSHE,91.8,100,B
3604,20161121,14:02:45,300559,XSHE,91.8,2000,B
3605,20161121,14:02:48,300559,XSHE,91.79,400,S
3606,20161121,14:02:51,300559,XSHE,91.78,100,S
3607,20161121,14:02:54,300559,XSHE,91.78,100,B
3609,20161121,14:03:00,300559,XSHE,91.8,3000,B
3610,20161121,14:03:03,300559,XSHE,91.8,1100,B
3614,20161121,14:03:15,300559,XSHE,91.78,600,S
3617,20161121,14:03:27,300559,XSHE,91.76,500,S
3618,20161121,14:03:30,300559,XSHE,91.76,1000,S
3619,20161121,14:03:33,300559,XSHE,91.76,2000,S
3620,20161121,14:03:36,300559,XSHE,91.78,100,B
3621,20161121,14:03:39,300559,XSHE,91.76,500,S
3622,20161121,14:03:42,300559,XSHE,91.76,300,B
3623,20161121,14:03:45,300559,XSHE,91.76,200,B
3624,20161121,14:03:48,300559,XSHE,91.76,200,B
3625,20161121,14:03:51,300559,XSHE,91.78,1000,B
3626,20161121,14:03:54,300559,XSHE,91.76,200,S
3627,20161121,14:03:57,300559,XSHE,91.76,300,S
3628,20161121,14:04:00,300559,XSHE,91.78,300,B
3629,20161121,14:04:03,300559,XSHE,91.78,800,B
3632,20161121,14:04:12,300559,XSHE,91.76,500,S
3634,20161121,14:04:18,300559,XSHE,91.78,1000,B
3635,20161121,14:04:21,300559,XSHE,91.75,700,S
3636,20161121,14:04:24,300559,XSHE,91.76,421,B
3637,20161121,14:04:27,300559,XSHE,91.77,1000,B
3639,20161121,14:04:33,300559,XSHE,91.77,600,S
3640,20161121,14:04:36,300559,XSHE,91.77,100,S
3641,20161121,14:04:39,300559,XSHE,91.77,600,S
3642,20161121,14:04:42,300559,XSHE,91.76,800,S
3643,20161121,14:04:45,300559,XSHE,91.78,100,B
3646,20161121,14:04:54,300559,XSHE,91.77,900,S
3648,20161121,14:05:00,300559,XSHE,91.78,2000,B
3649,20161121,14:05:03,300559,XSHE,91.76,700,S
3652,20161121,14:05:12,300559,XSHE,91.78,500,B
3653,20161121,14:05:15,300559,XSHE,91.76,500,S
3654,20161121,14:05:21,300559,XSHE,91.76,500,S
3655,20161121,14:05:24,300559,XSHE,91.78,200,B
3657,20161121,14:05:30,300559,XSHE,91.77,1300,S
3658,20161121,14:05:33,300559,XSHE,91.76,500,S
3659,20161121,14:05:36,300559,XSHE,91.76,300,S
3660,20161121,14:05:39,300559,XSHE,91.78,300,B
3661,20161121,14:05:42,300559,XSHE,91.76,600,S
3662,20161121,14:05:45,300559,XSHE,91.76,500,B
3664,20161121,14:05:51,300559,XSHE,91.75,900,S
3665,20161121,14:05:54,300559,XSHE,91.75,200,S
3666,20161121,14:05:57,300559,XSHE,91.78,5200,B
3667,20161121,14:06:00,300559,XSHE,91.75,2300,S
3668,20161121,14:06:03,300559,XSHE,91.76,300,B
3673,20161121,14:06:18,300559,XSHE,91.75,879,S
3674,20161121,14:06:21,300559,XSHE,91.75,121,S
3675,20161121,14:06:24,300559,XSHE,91.76,900,B
3676,20161121,14:06:27,300559,XSHE,91.77,2500,B
3677,20161121,14:06:30,300559,XSHE,91.77,1000,S
3678,20161121,14:06:33,300559,XSHE,91.77,1000,S
3679,20161121,14:06:36,300559,XSHE,91.77,200,S
3680,20161121,14:06:39,300559,XSHE,91.77,300,S
3681,20161121,14:06:42,300559,XSHE,91.77,500,S
3682,20161121,14:06:45,300559,XSHE,91.78,279,B
3687,20161121,14:07:03,300559,XSHE,91.75,800,S
3690,20161121,14:07:12,300559,XSHE,91.75,500,S
3691,20161121,14:07:15,300559,XSHE,91.75,300,S
3692,20161121,14:07:18,300559,XSHE,91.76,400,B
3693,20161121,14:07:21,300559,XSHE,91.75,400,S
3694,20161121,14:07:24,300559,XSHE,91.75,100,S
3696,20161121,14:07:30,300559,XSHE,91.76,100,B
3697,20161121,14:07:33,300559,XSHE,91.77,1400,B
3698,20161121,14:07:36,300559,XSHE,91.76,1100,S
3699,20161121,14:07:39,300559,XSHE,91.76,600,S
3700,20161121,14:07:42,300559,XSHE,91.78,5700,B
3701,20161121,14:07:48,300559,XSHE,91.76,500,S
3702,20161121,14:07:54,300559,XSHE,91.77,100,B
3703,20161121,14:07:57,300559,XSHE,91.76,1200,S
3704,20161121,14:08:00,300559,XSHE,91.76,1800,S
3705,20161121,14:08:03,300559,XSHE,91.76,1600,S
3706,20161121,14:08:06,300559,XSHE,91.76,1000,S
3707,20161121,14:08:09,300559,XSHE,91.76,1600,B
3709,20161121,14:08:15,300559,XSHE,91.76,1300,B
3710,20161121,14:08:18,300559,XSHE,91.76,500,B
3711,20161121,14:08:21,300559,XSHE,91.75,600,S
3712,20161121,14:08:24,300559,XSHE,91.76,200,B
3713,20161121,14:08:27,300559,XSHE,91.74,100,S
3714,20161121,14:08:30,300559,XSHE,91.75,600,B
3715,20161121,14:08:33,300559,XSHE,91.74,200,S
3716,20161121,14:08:36,300559,XSHE,91.75,700,B
3718,20161121,14:08:42,300559,XSHE,91.74,100,S
3719,20161121,14:08:45,300559,XSHE,91.72,1100,S
3721,20161121,14:08:51,300559,XSHE,91.72,100,S
3722,20161121,14:08:54,300559,XSHE,91.72,1000,S
3723,20161121,14:08:57,300559,XSHE,91.72,400,B
3724,20161121,14:09:00,300559,XSHE,91.72,500,B
3726,20161121,14:09:06,300559,XSHE,91.7,1000,S
3727,20161121,14:09:09,300559,XSHE,91.71,1500,B
3728,20161121,14:09:12,300559,XSHE,91.7,1000,S
3729,20161121,14:09:15,300559,XSHE,91.71,600,B
3730,20161121,14:09:18,300559,XSHE,91.68,700,S
3731,20161121,14:09:21,300559,XSHE,91.7,300,B
3732,20161121,14:09:24,300559,XSHE,91.75,7400,B
3734,20161121,14:09:30,300559,XSHE,91.7,100,S
3735,20161121,14:09:33,300559,XSHE,91.68,600,S
3736,20161121,14:09:36,300559,XSHE,91.69,600,B
3737,20161121,14:09:39,300559,XSHE,91.69,100,B
3738,20161121,14:09:42,300559,XSHE,91.68,1000,S
3739,20161121,14:09:45,300559,XSHE,91.68,1200,S
3740,20161121,14:09:48,300559,XSHE,91.68,2000,B
3741,20161121,14:09:51,300559,XSHE,91.68,100,B
3742,20161121,14:09:54,300559,XSHE,91.68,600,B
3744,20161121,14:10:00,300559,XSHE,91.67,700,S
3745,20161121,14:10:03,300559,XSHE,91.67,200,B
3746,20161121,14:10:06,300559,XSHE,91.67,700,B
3747,20161121,14:10:09,300559,XSHE,91.63,500,S
3749,20161121,14:10:15,300559,XSHE,91.66,1300,B
3750,20161121,14:10:18,300559,XSHE,91.6,500,S
3751,20161121,14:10:21,300559,XSHE,91.6,1000,S
3752,20161121,14:10:24,300559,XSHE,91.6,200,S
3753,20161121,14:10:27,300559,XSHE,91.58,500,S
3755,20161121,14:10:33,300559,XSHE,91.55,300,S
3756,20161121,14:10:36,300559,XSHE,91.55,500,S
3757,20161121,14:10:39,300559,XSHE,91.5,1000,S
3760,20161121,14:10:48,300559,XSHE,91.5,1000,S
3761,20161121,14:10:51,300559,XSHE,91.49,1400,S
3762,20161121,14:10:54,300559,XSHE,91.49,900,S
3764,20161121,14:11:00,300559,XSHE,91.49,300,S
3765,20161121,14:11:03,300559,XSHE,91.48,600,S
3766,20161121,14:11:06,300559,XSHE,91.48,600,B
3769,20161121,14:11:15,300559,XSHE,91.46,100,S
3770,20161121,14:11:18,300559,XSHE,91.42,600,S
3772,20161121,14:11:24,300559,XSHE,91.41,500,S
3773,20161121,14:11:27,300559,XSHE,91.41,400,S
3774,20161121,14:11:30,300559,XSHE,91.42,900,B
3775,20161121,14:11:33,300559,XSHE,91.41,1000,S
3776,20161121,14:11:36,300559,XSHE,91.4,2000,S
3777,20161121,14:11:39,300559,XSHE,91.4,600,B
3779,20161121,14:11:45,300559,XSHE,91.4,300,B
3780,20161121,14:11:48,300559,XSHE,91.4,700,B
3781,20161121,14:11:51,300559,XSHE,91.36,800,S
3782,20161121,14:11:54,300559,XSHE,91.4,600,B
3783,20161121,14:11:57,300559,XSHE,91.36,700,S
3784,20161121,14:12:00,300559,XSHE,91.31,400,S
3786,20161121,14:12:06,300559,XSHE,91.32,1000,B
3787,20161121,14:12:09,300559,XSHE,91.3,1000,S
3788,20161121,14:12:12,300559,XSHE,91.3,1000,S
3789,20161121,14:12:15,300559,XSHE,91.31,100,B
3790,20161121,14:12:18,300559,XSHE,91.3,1300,S
3791,20161121,14:12:21,300559,XSHE,91.3,2600,B
3793,20161121,14:12:27,300559,XSHE,91.29,500,S
3794,20161121,14:12:30,300559,XSHE,91.3,2000,B
3795,20161121,14:12:33,300559,XSHE,91.28,3500,S
3796,20161121,14:12:36,300559,XSHE,91.28,1300,S
3798,20161121,14:12:42,300559,XSHE,91.27,1400,S
3799,20161121,14:12:45,300559,XSHE,91.27,1200,S
3800,20161121,14:12:48,300559,XSHE,91.27,500,S
3801,20161121,14:12:51,300559,XSHE,91.28,300,B
3802,20161121,14:12:54,300559,XSHE,91.27,733,S
3803,20161121,14:12:57,300559,XSHE,91.28,5667,B
3804,20161121,14:13:00,300559,XSHE,91.28,3300,S
3805,20161121,14:13:03,300559,XSHE,91.26,1400,S
3806,20161121,14:13:06,300559,XSHE,91.27,100,B
3807,20161121,14:13:09,300559,XSHE,91.26,333,S
3808,20161121,14:13:12,300559,XSHE,91.28,2100,B
3809,20161121,14:13:15,300559,XSHE,91.25,500,S
3810,20161121,14:13:18,300559,XSHE,91.26,300,B
3811,20161121,14:13:21,300559,XSHE,91.25,1100,S
3812,20161121,14:13:24,300559,XSHE,91.25,900,S
3813,20161121,14:13:27,300559,XSHE,91.27,1900,B
3814,20161121,14:13:30,300559,XSHE,91.25,1300,S
3815,20161121,14:13:33,300559,XSHE,91.26,1200,B
3816,20161121,14:13:36,300559,XSHE,91.25,300,S
3817,20161121,14:13:39,300559,XSHE,91.26,1000,B
3818,20161121,14:13:42,300559,XSHE,91.25,500,S
3819,20161121,14:13:45,300559,XSHE,91.24,900,S
3820,20161121,14:13:48,300559,XSHE,91.25,700,B
3821,20161121,14:13:51,300559,XSHE,91.24,1800,S
3822,20161121,14:13:54,300559,XSHE,91.23,800,S
3823,20161121,14:13:57,300559,XSHE,91.25,500,B
3824,20161121,14:14:00,300559,XSHE,91.23,500,S
3825,20161121,14:14:03,300559,XSHE,91.23,400,B
3826,20161121,14:14:06,300559,XSHE,91.22,700,S
3827,20161121,14:14:09,300559,XSHE,91.23,100,B
3828,20161121,14:14:12,300559,XSHE,91.23,1900,B
3829,20161121,14:14:15,300559,XSHE,91.25,3000,B
3830,20161121,14:14:18,300559,XSHE,91.23,800,S
3831,20161121,14:14:21,300559,XSHE,91.21,1500,S
3832,20161121,14:14:24,300559,XSHE,91.22,300,B
3833,20161121,14:14:27,300559,XSHE,91.22,1700,B
3834,20161121,14:14:30,300559,XSHE,91.22,300,B
3835,20161121,14:14:33,300559,XSHE,91.2,1100,S
3836,20161121,14:14:36,300559,XSHE,91.2,1000,S
3837,20161121,14:14:39,300559,XSHE,91.2,300,S
3838,20161121,14:14:42,300559,XSHE,91.21,900,B
3839,20161121,14:14:45,300559,XSHE,91.21,1900,S
3840,20161121,14:14:48,300559,XSHE,91.21,2400,S
3841,20161121,14:14:51,300559,XSHE,91.21,1000,S
3842,20161121,14:14:54,300559,XSHE,91.22,1267,B
3843,20161121,14:14:57,300559,XSHE,91.21,2000,S
3844,20161121,14:15:00,300559,XSHE,91.21,200,S
3845,20161121,14:15:03,300559,XSHE,91.22,1100,B
3846,20161121,14:15:06,300559,XSHE,91.24,400,B
3847,20161121,14:15:09,300559,XSHE,91.22,1000,S
3848,20161121,14:15:12,300559,XSHE,91.24,2000,B
3849,20161121,14:15:15,300559,XSHE,91.22,100,S
3850,20161121,14:15:18,300559,XSHE,91.24,500,B
